Title,Price,Description,Url,Image
Lemaire,$525,Grey Martial Trousers,https://www.ssense.com/en-ch/women/product/lemaire/grey-martial-trousers/3778909,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$55,Black Mesh Tight-Fit Leggings,https://www.ssense.com/en-ch/women/product/nike/black-mesh-tight-fit-leggings/3787079,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$55,Black Logo Tight-Fit Skirt,https://www.ssense.com/en-ch/women/product/nike/black-logo-tight-fit-skirt/3787979,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$55,Black Logo Loose-Fit Dress,https://www.ssense.com/en-ch/women/product/nike/black-logo-loose-fit-dress/3786979,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$30,Black Mesh Sportswear Bucket Hat,https://www.ssense.com/en-ch/women/product/nike/black-mesh-sportswear-bucket-hat/3788049,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$110,Black Blossom GG Socks,https://www.ssense.com/en-ch/women/product/gucci/black-blossom-gg-socks/3801009,//googleads.g.doubleclick.net/pagead/viewthroughconversion/1063827787/?value=0&label=IFM5CImLwQMQy_Ki-wM&guid=ON&script=0
Jimmy Choo,$595,Yellow Minny 85 Heels,https://www.ssense.com/en-ch/women/product/jimmy-choo/yellow-minny-85-heels/3918051,//bat.bing.com/action/0?ti=4008316&Ver=2
Jimmy Choo,$495,Pink Glitter Romy Flats,https://www.ssense.com/en-ch/women/product/jimmy-choo/pink-glitter-romy-flats/3917711,https://www.facebook.com/tr?id=1084416341572353&ev=PageView&noscript=1
Jimmy Choo,$525,Pink Glitter Love 65 Heels,https://www.ssense.com/en-ch/women/product/jimmy-choo/pink-glitter-love-65-heels/3917821,//res.cloudinary.com/ssenseweb/image/upload/v1409080279/web/ssense_logo_v2.png
Jimmy Choo,$950,Black Cruz Flat Boots,https://www.ssense.com/en-ch/women/product/jimmy-choo/black-cruz-flat-boots/3917781,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$690,Black Combat Boots,https://www.ssense.com/en-ch/women/product/prada/black-combat-boots/3992001,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Prada,$590,Black Patent Ballerina Flats,https://www.ssense.com/en-ch/women/product/prada/black-patent-ballerina-flats/3992201,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$690,Beige Tinsel Sandals,https://www.ssense.com/en-ch/women/product/gucci/beige-tinsel-sandals/3801449,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Charlotte Olympia,$545,Transparent & Pink Kitty Heels,https://www.ssense.com/en-ch/women/product/charlotte-olympia/transparent-and-pink-kitty-heels/3791599,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Balenciaga,$950,Red Crushed Velvet BB Mules,https://www.ssense.com/en-ch/women/product/balenciaga/red-crushed-velvet-bb-mules/3887371,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Balenciaga,$725,Grey & Yellow Triple S Sneakers,https://www.ssense.com/en-ch/women/product/balenciaga/grey-and-yellow-triple-s-sneakers/3883041,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Balenciaga,$750,Black & Green Glow Track Sneakers,https://www.ssense.com/en-ch/women/product/balenciaga/black-and-green-glow-track-sneakers/3883001,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
adidas Originals,$45,Black & White Adilette Slides,https://www.ssense.com/en-ch/women/product/adidas-originals/black-and-white-adilette-slides/3864691,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
adidas Originals,$75,White & Black Superstar Sneakers,https://www.ssense.com/en-ch/women/product/adidas-originals/white-and-black-superstar-sneakers/3864561,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$90,White Classic Cortez Sneakers,https://www.ssense.com/en-ch/women/product/nike/white-classic-cortez-sneakers/3786099,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$90,White & Red Classic Cortez Sneakers,https://www.ssense.com/en-ch/women/product/nike/white-and-red-classic-cortez-sneakers/3757369,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$90,White & Black Classic Cortez Sneakers,https://www.ssense.com/en-ch/women/product/nike/white-and-black-classic-cortez-sneakers/3757359,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$90,Black & White Classic Cortez Sneakers,https://www.ssense.com/en-ch/women/product/nike/black-and-white-classic-cortez-sneakers/3757349,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$165,Pink & Purple React Element 55 Sneakers,https://www.ssense.com/en-ch/women/product/nike/pink-and-purple-react-element-55-sneakers/3785729,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$165,Grey & Khaki React Element 55 Sneakers,https://www.ssense.com/en-ch/women/product/nike/grey-and-khaki-react-element-55-sneakers/3792669,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$165,Grey React Element 55 Sneakers,https://www.ssense.com/en-ch/women/product/nike/grey-react-element-55-sneakers/3785699,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$165,Black & White React Element 55 Sneakers,https://www.ssense.com/en-ch/women/product/nike/black-and-white-react-element-55-sneakers/3792619,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$135,White Air Force 1 '07 Sneakers,https://www.ssense.com/en-ch/women/product/nike/white-air-force-1-07-sneakers/3757339,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$130,White & Pink M2K Tekno Sneakers,https://www.ssense.com/en-ch/women/product/nike/white-and-pink-m2k-tekno-sneakers/3780049,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$200,Grey & Pink Air Max 95 SE Sneakers,https://www.ssense.com/en-ch/women/product/nike/grey-and-pink-air-max-95-se-sneakers/3786109,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1980,Black Broadway Evening Bag,https://www.ssense.com/en-ch/women/product/gucci/black-broadway-evening-bag/3802129,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1980,Purple Broadway Evening Bag,https://www.ssense.com/en-ch/women/product/gucci/purple-broadway-evening-bag/3802139,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1500,White Mini Zumi Bag,https://www.ssense.com/en-ch/women/product/gucci/white-mini-zumi-bag/3802229,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$890,White Mini New Candy Crossbody Bag,https://www.ssense.com/en-ch/women/product/gucci/white-mini-new-candy-crossbody-bag/3802289,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$2980,Yellow Broadway Shell Evening Bag,https://www.ssense.com/en-ch/women/product/gucci/yellow-broadway-shell-evening-bag/3802159,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$3400,Off-White Medium Zumi Strawberry Top Handle Bag,https://www.ssense.com/en-ch/women/product/gucci/off-white-medium-zumi-strawberry-top-handle-bag/3810269,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$1490,Brown & Beige Large Vintage Pouch,https://www.ssense.com/en-ch/women/product/gucci/brown-and-beige-large-vintage-pouch/3802189,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Chloé,$310,Brown Croc Mini 'Chloé C' Trifold Wallet,https://www.ssense.com/en-ch/women/product/chloe/brown-croc-mini-chloe-c-trifold-wallet/3787219,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Chloé,$1550,Black Medium 'Chloé C' Shoulder Bag,https://www.ssense.com/en-ch/women/product/chloe/black-medium-chloe-c-shoulder-bag/3741019,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Dolce & Gabbana,$1900,Black Small Sicily 58 Bag,https://www.ssense.com/en-ch/women/product/dolce-and-gabbana/black-small-sicily-58-bag/4086211,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$1450,Black Plissé Dress,https://www.ssense.com/en-ch/women/product/givenchy/black-plisse-dress/3954961,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$990,Yellow Logo Hoodie,https://www.ssense.com/en-ch/women/product/givenchy/yellow-logo-hoodie/3933081,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$695,Black Panelled Logo Sweatshirt,https://www.ssense.com/en-ch/women/product/givenchy/black-panelled-logo-sweatshirt/3954971,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$990,Yellow Oversized Turtleneck,https://www.ssense.com/en-ch/women/product/givenchy/yellow-oversized-turtleneck/3932791,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$1590,Black Lace-Trimmed Dress,https://www.ssense.com/en-ch/women/product/givenchy/black-lace-trimmed-dress/3932821,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$650,White Vintage Logo Hoodie,https://www.ssense.com/en-ch/women/product/givenchy/white-vintage-logo-hoodie/3933331,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
RED Valentino,$495,White Pleated Skirt,https://www.ssense.com/en-ch/women/product/red-valentino/white-pleated-skirt/3691509,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Marine Serre,$435,SSENSE Exclusive Black & Orange Leather Fire Bucket Hat,https://www.ssense.com/en-ch/women/product/marine-serre/ssense-exclusive-black-and-orange-leather-fire-bucket-hat/3794639,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Isabel Marant,$520,Silver Arora Sandals,https://www.ssense.com/en-ch/women/product/isabel-marant/silver-arora-sandals/3769089,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Isabel Marant,$470,Black Arora Sandals,https://www.ssense.com/en-ch/women/product/isabel-marant/black-arora-sandals/3734009,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Nike,$125,Silver & White P-6000 Sneakers,https://www.ssense.com/en-ch/women/product/nike/silver-and-white-p-6000-sneakers/3720189,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$475,White & Black Urban Street Sneakers,https://www.ssense.com/en-ch/women/product/givenchy/white-and-black-urban-street-sneakers/3933971,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$475,White & Red Urban Street Sneakers,https://www.ssense.com/en-ch/women/product/givenchy/white-and-red-urban-street-sneakers/3934191,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$550,White & Black 4G Webbing Urban Street Sneakers,https://www.ssense.com/en-ch/women/product/givenchy/white-and-black-4g-webbing-urban-street-sneakers/3933891,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$450,Black Bedford Mules,https://www.ssense.com/en-ch/women/product/givenchy/black-bedford-mules/3933581,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$595,White Graphic Cut-Out Slingback Heels,https://www.ssense.com/en-ch/women/product/givenchy/white-graphic-cut-out-slingback-heels/3751949,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$850,Black Sock Boots,https://www.ssense.com/en-ch/women/product/givenchy/black-sock-boots/3752019,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$990,Black Small Whip Belt Bag,https://www.ssense.com/en-ch/women/product/givenchy/black-small-whip-belt-bag/3934651,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$510,Black Croc Antigona Pouch,https://www.ssense.com/en-ch/women/product/givenchy/black-croc-antigona-pouch/3935321,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$1650,Blue Small Antigona Bag,https://www.ssense.com/en-ch/women/product/givenchy/blue-small-antigona-bag/3935151,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$1690,Yellow & Taupe Small GV3 Bag,https://www.ssense.com/en-ch/women/product/givenchy/yellow-and-taupe-small-gv3-bag/3751369,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Givenchy,$1790,Off-White Medium Whip Bag,https://www.ssense.com/en-ch/women/product/givenchy/off-white-medium-whip-bag/3751149,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$370,Gold Oversized Hexagon Sunglasses,https://www.ssense.com/en-ch/women/product/gucci/gold-oversized-hexagon-sunglasses/3944691,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$370,Black Thick Shield Sunglasses,https://www.ssense.com/en-ch/women/product/gucci/black-thick-shield-sunglasses/3945091,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$385,Gold Oversized Ultralight Sunglasses,https://www.ssense.com/en-ch/women/product/gucci/gold-oversized-ultralight-sunglasses/3945001,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Gucci,$400,Gold Oversized Vintage Square Glasses,https://www.ssense.com/en-ch/women/product/gucci/gold-oversized-vintage-square-glasses/3945581,//googleads.g.doubleclick.net/pagead/viewthroughconversion/1063827787/?value=0&label=IFM5CImLwQMQy_Ki-wM&guid=ON&script=0
Gucci,$400,Gold Pilot Glasses,https://www.ssense.com/en-ch/women/product/gucci/gold-pilot-glasses/3945661,//bat.bing.com/action/0?ti=4008316&Ver=2
Givenchy,$220,Gold Eclipse Ring,https://www.ssense.com/en-ch/women/product/givenchy/gold-eclipse-ring/3936041,https://www.facebook.com/tr?id=1084416341572353&ev=PageView&noscript=1
Givenchy,$220,Silver Eclipse Ring,https://www.ssense.com/en-ch/women/product/givenchy/silver-eclipse-ring/3936021,//res.cloudinary.com/ssenseweb/image/upload/v1409080279/web/ssense_logo_v2.png
Givenchy,$250,Gold Small 'GV' Earrings,https://www.ssense.com/en-ch/women/product/givenchy/gold-small-gv-earrings/3936121,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Frame,$155,Black 'Le High Straight' Jeans,https://www.ssense.com/en-ch/women/product/frame/black-le-high-straight-jeans/3353489,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Giuseppe Zanotti,$795,White Birel Combat Boots,https://www.ssense.com/en-ch/women/product/giuseppe-zanotti/white-birel-combat-boots/3416519,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Dr. Martens,$130,Black Zillow Boots,https://www.ssense.com/en-ch/women/product/dr-martens/black-zillow-boots/3414749,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
New Balance,$165,Grey US Made 990 V5 Sneakers,https://www.ssense.com/en-ch/women/product/new-balance/grey-us-made-990-v5-sneakers/4458721,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Junya Watanabe,$1070,Grey & Black Mohair & Silk Mix Dress,https://www.ssense.com/en-ch/women/product/junya-watanabe/grey-and-black-mohair-and-silk-mix-dress/3816529,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
Junya Watanabe,$530,White Gathered Sleeve Blouse,https://www.ssense.com/en-ch/women/product/junya-watanabe/white-gathered-sleeve-blouse/3816659,https://res.cloudinary.com/ssenseweb/image/upload/v1472069180/product-placeholder_qulza9.png
